id,segment,segment_name,polarity,topic_id,topic_name,topic_name_raw,product,review,review_translation,rating,sentiment
S1_POS2_T3_033,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Wireless Earbuds,Matte finish on the case makes it look considerably more expensive than it is. No one looking at it would guess the price I paid.,케이스 매트 마감이 가격보다 훨씬 비싸 보여요. 외관만 보면 제가 얼마 줬는지 아무도 못 맞힐 거예요.,4.0,긍정
S1_POS2_T3_034,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Bluetooth Speaker,Fabric wrap color matches my room's palette surprisingly well for something I bought without seeing in person first. Budget buy with a design win.,실물 못 보고 샀는데 패브릭 색상이 방 분위기랑 놀랍도록 잘 맞아요. 저렴하게 샀는데 디자인도 성공이에요.,3.5,중립
S1_POS2_T3_035,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Laptop Stand,Brushed aluminum finish doesn't show scratches easily and holds up to daily bag-in-bag-out use. Durable look without paying a durability premium.,브러시드 알루미늄 마감이 스크래치가 잘 안 보이고 매일 가방에 넣고 다녀도 버텨요. 내구성 프리미엄 안 내고 내구성 외관이에요.,4.0,긍정
S1_POS2_T3_036,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Smartwatch,Slim profile makes it look like a premium fashion watch rather than a budget fitness tracker. Form factor is doing a lot of work here.,슬림한 프로파일이 저가 피트니스 트래커가 아닌 고급 패션 시계처럼 보여요. 폼 팩터가 엄청난 역할을 하고 있어요.,4.5,긍정
S1_POS2_T3_037,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Wireless Mouse,Symmetric design works for both hands and looks clean on desk. Nothing about the appearance says 'cheap' which matters more than I thought.,좌우 대칭 디자인이라 양손 다 되고 책상 위에 깔끔해 보여요. 외관에서 '저렴함'이 안 보이는 게 생각보다 중요하더라고요.,3.5,중립
S1_POS2_T3_038,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,USB Hub,Cable exits from the back so the hub sits clean on the desk without wires sprawling forward. Thoughtful design detail at an unthoughtful price.,케이블이 뒤쪽으로 나와서 앞으로 선이 안 퍼지고 깔끔하게 놓여요. 저렴한 가격에 세심한 디자인 디테일이에요.,4.0,긍정
S1_POS2_T3_039,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Power Bank,"No branding on the front face — just clean flat surface. In a sea of logo-heavy budget gadgets, restraint is a design choice I appreciate.",앞면에 브랜딩이 없어요. 그냥 깔끔한 평면이에요. 로고 도배 저가 가젯 넘쳐나는 세상에서 절제가 제가 높이 사는 디자인이에요.,3.5,중립
S1_POS2_T3_040,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Webcam,Compact enough that it barely registers on top of the monitor. I wanted it to disappear into the setup and it does exactly that.,충분히 작아서 모니터 위에 거의 눈에 안 띄어요. 셋업에 녹아들었으면 했는데 딱 그렇게 됐어요.,4.0,긍정
S1_POS2_T3_041,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Smart Bulb,"Frosted globe design diffuses light evenly without a hot spot. Looks intentional rather than cheap, which is all I ask at this price.",유리 전구 디자인이 핫스팟 없이 빛을 고르게 퍼뜨려요. 저렴한 느낌이 아니라 의도적인 느낌이에요. 이 가격에 그거면 충분해요.,5.0,긍정
S1_POS2_T3_042,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Mechanical Keyboard,Two-tone colorway turned out to be exactly right for the desk. More visual interest than solid color boards at twice the price.,투톤 색상 조합이 책상에 딱 맞았어요. 두 배 비싼 단색 키보드보다 시각적으로 더 재미있어요.,4.5,긍정
S1_POS2_T3_043,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Tablet,Thin bezel gives a much bigger screen feel than the actual screen size. The budget doesn't show in the front-facing design.,얇은 베젤이 실제 화면 크기보다 훨씬 큰 느낌을 줘요. 앞면 디자인에서 저가 느낌이 안 나요.,5.0,긍정
S1_POS2_T3_044,S1,Price-Sensitive,POS,T3,디자인/외관,Design/Appearance,Wireless Charger,Round minimalist pad looks intentional on a nightstand rather than like an afterthought gadget. Design that earns its place.,원형 미니멀 패드가 침대 옆에 그냥 놓인 가젯이 아니라 의도적인 디자인처럼 보여요. 자리를 차지할 자격이 있는 디자인이에요.,3.5,중립
S1_POS2_T4_045,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Wireless Earbuds,"Defect reported Monday, replacement shipped Tuesday, arrived Thursday. That turnaround on a budget product genuinely surprised me.","월요일에 불량 신고했더니 화요일 발송, 목요일 도착이에요. 저가 제품에서 이 처리 속도는 진짜 놀라웠어요.",5.0,긍정
S1_POS2_T4_046,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Power Bank,"Free shipping despite the low price point — no minimum order, no tricks. Straightforward checkout is something I wish every seller offered.",이 낮은 가격에 무료배송이에요. 최소 주문도 없고 조건도 없어요. 모든 판매자가 이렇게 해줬으면 좋겠어요.,3.5,중립
S1_POS2_T4_047,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Portable SSD,"Packaging was triple-layered for something this small. Overkill maybe, but getting a scratch-free product at this price is worth the extra cardboard.",이 작은 제품에 포장이 세 겹이에요. 과한 것 같기도 한데 이 가격에 스크래치 없이 받는 게 박스 값 이상이에요.,4.0,긍정
S1_POS2_T4_048,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Smart Bulb,Chat support resolved a setup issue in under five minutes. Quick help on a budget product is rare enough that it's worth mentioning.,채팅 상담에서 설치 문제 5분 안에 해결됐어요. 저가 제품에서 빠른 지원은 드물어서 언급할 가치가 있어요.,4.5,긍정
S1_POS2_T4_049,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Bluetooth Speaker,Listed as 5-7 business days but arrived in two. Underpromising and overdelivering on shipping speed is exactly the right approach.,5~7영업일이라고 했는데 이틀 만에 왔어요. 배송 속도에서 과소 약속 후 초과 이행하는 게 딱 맞는 접근이에요.,4.0,긍정
S1_POS2_T4_050,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Laptop Stand,Size issue handled with no questions — just a return label and a replacement on the way. Hassle-free returns matter more when you're buying on a budget.,사이즈 문제 아무 질문 없이 반품 라벨 주고 교환품 바로 보내줬어요. 저렴하게 살수록 번거롭지 않은 반품이 더 중요해요.,3.5,중립
S1_POS2_T4_051,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,USB Hub,Tracking updates every few hours kept me in the loop without having to check obsessively. Small detail that makes a difference.,몇 시간마다 배송 업데이트가 와서 집착적으로 확인 안 해도 됐어요. 작은 디테일인데 차이가 나요.,3.5,중립
S1_POS2_T4_052,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Mechanical Keyboard,Arrived same day I placed the order. Not even next-day — actual same-day. For a budget purchase that's an experience that costs nothing extra.,주문한 날 당일에 왔어요. 다음 날도 아니고 그날이요. 저렴한 구매에서 이 경험은 추가 비용이 없어요.,5.0,긍정
S1_POS2_T4_053,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Tablet,Price protection refund was processed automatically when it dropped within the policy window. Getting money back without doing anything is peak value.,정책 기간 내에 가격이 내려가니까 가격 보호 환불이 자동으로 처리됐어요. 아무것도 안 하고 돈 돌려받는 게 가치의 극치예요.,4.5,긍정
S1_POS2_T4_054,S1,Price-Sensitive,POS,T4,배송/서비스,Shipping/Service,Smartwatch,30-day return window gave me time to properly evaluate before committing. Generous policy on a budget product shows confidence in what they're selling.,30일 반품 기간이 있어서 결정하기 전에 제대로 평가할 시간이 있었어요. 저가 제품에서 관대한 정책은 파는 것에 대한 자신감이에요.,4.0,긍정
S1_POS2_T5_055,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,Smart Bulb,"Added to my existing smart home ecosystem in about 90 seconds. No hub required, no extra cost, no frustration — exactly what budget smart home should be.","기존 스마트홈 생태계에 90초 만에 추가했어요. 허브 불필요, 추가 비용 없음, 불편함 없음. 저가 스마트홈이 이래야 해요.",5.0,긍정
S1_POS2_T5_056,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,Wireless Mouse,Two-second reconnect when switching between devices saved me from buying a pricier multi-device mouse. This does the job for a fraction.,기기 전환 시 재연결 2초. 비싼 멀티 디바이스 마우스 살 필요가 없어졌어요. 이게 훨씬 저렴하게 그 역할을 해요.,4.5,긍정
S1_POS2_T5_057,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,Wireless Charger,Charging confirmed with a subtle haptic tap on the phone — no need to look or check. Frictionless use at a friction-free price.,"폰에 촉각 탭으로 충전 확인이 돼서 보거나 확인할 필요 없어요. 번거로움 없는 사용, 번거로움 없는 가격이에요.",4.5,긍정
S1_POS2_T5_058,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,USB Hub,"Bus-powered — no separate power adapter needed. One less cable, one less outlet, one less thing to carry. Worth paying even the budget price just for that.","버스 파워라 별도 어댑터 불필요해요. 케이블 하나 줄고, 콘센트 하나 줄고, 들고 다닐 것 하나 줄어요. 그것만으로도 이 저렴한 가격 낼 가치 있어요.",4.0,긍정
S1_POS2_T5_059,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,Mechanical Keyboard,Onboard memory stores my key remaps so they follow the keyboard to any computer. Didn't expect that feature in this price range at all.,온보드 메모리가 키 리맵을 저장해서 어느 컴퓨터에 꽂아도 따라와요. 이 가격대에서 그 기능을 전혀 기대 안 했어요.,3.5,중립
S1_POS2_T5_060,S1,Price-Sensitive,POS,T5,사용 편의성,Ease of Use,Smartwatch,"One-press workout start with automatic sport detection. I didn't need to dig through menus at all — it just figured out I was running. Budget device, smart behavior.","한 번 눌러서 운동 시작, 자동 종목 감지. 메뉴 뒤질 필요 없었어요. 뛰고 있다는 걸 알아서 잡더라고요. 저가 기기인데 똑똑한 행동이에요.",3.5,중립
S1_NEG_T1_001,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Wireless Earbuds,Thought I was getting a deal but the price jumped back up two days after I bought it. Feels like the 'sale' was fake.,할인가에 샀다고 생각했는데 이틀 후에 가격이 다시 올라가 있더라고요. 세일이 가짜인 것 같아서 기분이 나빠요.,3.0,중립
S1_NEG_T1_002,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,USB Hub,Listed at a low price but then shipping fees pushed it way higher than competitors. The headline price is misleading.,가격은 낮게 표시해놓고 배송비 붙으니까 경쟁 제품보다 더 비싸요. 표시 가격이 기만적이에요.,3.0,중립
S1_NEG_T1_003,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Power Bank,Paid budget price and got budget quality. Battery capacity is maybe half of what's advertised — not the deal I thought it was.,저렴하게 샀더니 저렴한 품질이 왔어요. 배터리 용량이 광고의 절반도 안 나와요. 싼 게 비지떡이네요.,1.5,부정
S1_NEG_T1_004,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Smart Bulb,Bought three packs thinking I was saving money. Two of them stopped working within a month. Ended up costing more than just buying quality ones.,3개 묶음 사서 절약했다고 생각했는데 한 달 만에 두 개가 고장났어요. 처음부터 좋은 거 샀으면 더 싸게 먹혔을 것 같아요.,2.5,부정
S1_NEG_T1_005,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Laptop Stand,The price was the only good thing about it. Completely fell apart after three weeks. Wasted money on something I had to rebuy.,가격만 좋았어요. 3주 만에 완전히 부서졌어요. 결국 다시 사야 해서 돈 낭비가 됐어요.,1.0,부정
S1_NEG_T1_006,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Wireless Mouse,Price went up right before checkout — was cheaper in my cart for days but the final price was different. Really frustrating.,결제 직전에 가격이 올라갔어요. 며칠 동안 장바구니에서는 더 쌌는데 최종 결제 금액이 달랐어요. 정말 짜증나요.,3.0,중립
S1_NEG_T1_007,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Portable SSD,Advertised as a flash sale exclusive but the same price was available everywhere else all along. Not a deal at all.,한정 플래시세일이라고 해서 샀는데 다른 곳에서도 똑같은 가격이었어요. 전혀 특별한 가격이 아니었어요.,2.0,부정
S1_NEG_T1_008,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Mechanical Keyboard,Thought I was getting a full-size keyboard for this price. Turns out it was tenkeyless — that detail was buried in fine print.,이 가격에 풀배열인 줄 알았는데 텐키리스였어요. 그 내용이 아주 작은 글씨로 숨겨져 있었어요.,3.0,중립
S1_NEG_T1_009,S1,Price-Sensitive,NEG,T1,가격/비용,Price/Cost,Webcam,"The low price made sense once I saw the quality. Grainy footage, flimsy build — you really do get what you pay for sometimes.","이 가격이 이해가 되는 품질이에요. 화질 거칠고 만듦새 허술하고, 역시 싼 게 다 이유가 있더라고요.",2.0,부정
